id,condition,written_response,age,sex,political_affiliation,conspllm_score,loco_discriminability,consent,moderators_1,moderators_2,moderators_3,moderators_4,moderators_5,moderators_6,moderators_7,moderators_8,moderators_9,moderators_10,moderators_11,moderators_12,moderators_13,moderators_14,moderators_15,moderators_16,moderators_17,moderators_18,moderators_19,moderators_20,moderators_21,moderators_22,moderators_23,moderators_24,moderators_25,moderators_26,moderators_27,moderators_28,moderators_29,moderators_30,manip_1,manip_2,manip_3,manip_4,manip_5,manip_6,gcbs_1,gcbs_2,gcbs_3,gcbs_4,gcbs_5,gcbs_6,gcbs_7,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
121,private_savvy,"Id assume something is amiss, the pressure drops along with metallic tastes lead me to believe that groundwater is getting into the water pipes through old destroyed pipes. Furthermore with the only filtration or water testing being done by a company that is owned by who-knows-who now there's no way of assuring quality control. You can always buy your own water testing strips to double check and boil the water until im sure its okay.",25,Male,Republican,2,0.007247716,1,3,3,2,2,4,5,2,2,5,5,5,2,2,3,3,4,2,4,4,3,1,2,4,5,4,6,3,1,3,5,4,4,6,1,2,3,1,2,1,4,4,1,4,75,63.53,32.56,19.26,7.99,25,22.67,77.33,62.67,49.33,12,6.67,4,0,2.67,0,0,5.33,12,6.67,0,14.67,12,4,4,1.33,20,5.33,0,6.67,0,1.33,6.67,29.33,6.67,12,2.67,2.67,2.67,4,1.33,1.33,0,1.33,0,1.33,0,0,0,0,0,0,0,5.33,1.33,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,5.33,0,0,4,1.33,0,1.33,0,0,0,0,0,0,1.33,0,0,0,2.67,0,0,0,0,0,0,5.33,5.33,1.33,0,2.67,0,0,0,5.33,2.67,10.67,0,1.33,0,1.33,0,0,9.33,4,1.33,0,0,1.33,2.67,0
122,private_savvy,"A concerning development. It's very likely the water is not 100% safe. However, it's not immediately a cause for alarm. Keep an eye out for the situation to develop and provide more information. Consider consider switching to bottled water and purchase a water kit to test the water myself. Ask my neighbors for their opinion and check Next Door app for further info.",43,Male,Democrat,2,-0.0068130493,1,5,6,4,6,4,4,3,2,5,1,5,3,3,3,4,2,4,4,2,3,6,5,5,1,2,2,3,5,5,4,1,4,4,3,1,6,2,2,1,2,1,2,2,63,87.19,7.41,84.92,70.15,10.5,25.4,85.71,61.9,49.21,7.94,4.76,3.17,0,0,0,1.59,3.17,15.87,11.11,1.59,14.29,4.76,4.76,6.35,3.17,11.11,7.94,1.59,1.59,1.59,0,0,28.57,0,17.46,7.94,1.59,0,1.59,0,4.76,0,3.17,3.17,0,0,0,0,0,0,0,0,6.35,3.17,0,0,0,0,1.59,3.17,0,0,0,0,1.59,0,0,1.59,4.76,0,1.59,1.59,1.59,0,1.59,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,1.59,0,4.76,9.52,3.17,0,4.76,1.59,0,0,3.17,0,6.35,0,0,0,0,0,0,15.87,9.52,1.59,0,0,3.17,1.59,0
123,private_savvy,"Hmmm the whole thing seems fishy, why did the city's independent water quality testing board abruptly disband recently? Are they trying to hide something? I am not sure Aegis Dynamics are on the up and up, could they be going bankrupt? Why were large portions of their company stock sold off last week? I am going to hold off on drinking the city water until we have more answers to this puzzling dilema......",58,Female,Republican,3,-0.011600852,1,2,3,2,1,4,2,2,2,3,2,4,4,3,2,3,4,4,3,4,4,4,4,4,2,5,5,5,4,2,4,4,4,4,4,1,2,1,2,2,3,2,2,2,73,66.45,48.19,37.99,NA,14.6,19.18,84.93,69.86,52.05,12.33,8.22,2.74,1.37,0,0,4.11,4.11,9.59,5.48,0,15.07,12.33,2.74,2.74,1.37,23.29,5.48,6.85,2.74,1.37,1.37,0,31.51,0,15.07,2.74,2.74,2.74,6.85,0,1.37,0,0,0,0,0,0,0,0,0,0,0,9.59,1.37,0,0,0,0,1.37,5.48,0,0,0,0,0,0,0,0,5.48,0,0,4.11,2.74,0,1.37,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,1.37,0,2.74,6.85,0,1.37,4.11,1.37,0,0,6.85,4.11,6.85,4.11,1.37,0,0,1.37,0,17.81,8.22,2.74,5.48,0,1.37,0,0
124,private_control,"This is very alarming. Municipal water supply is nothing to mess around with. People have to have safe water for drinking, cooking, bathing, and other things such as washing hands. The city should do rigorous background checks on companies they are going to use to install any type of devices to help regulate things such as sensors, etc.",56,Female,Independent,2,0.0078701675,1,6,4,4,4,5,5,5,2,5,3,5,4,4,6,3,3,3,6,5,4,5,6,5,3,5,6,6,6,3,5,1,5,6,1,1,6,3,4,3,4,4,3,4,58,76.81,40.06,1,46.24,14.5,24.14,84.48,58.62,50,6.9,1.72,0,0,0,0,1.72,5.17,10.34,1.72,0,18.97,12.07,1.72,5.17,1.72,18.97,5.17,0,3.45,1.72,0,1.72,13.79,1.72,6.9,0,1.72,1.72,1.72,0,1.72,0,5.17,3.45,1.72,1.72,0,1.72,1.72,0,0,0,10.34,5.17,1.72,0,0,0,0,3.45,0,0,0,0,1.72,1.72,0,0,6.9,1.72,0,5.17,0,0,6.9,1.72,0,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,6.9,0,5.17,3.45,1.72,0,1.72,0,0,0,0,0,5.17,6.9,0,0,0,0,0,13.79,6.9,6.9,0,0,0,0,0
125,private_savvy,It is a suspicious situation with Aegis Dynamics selling off stock and the water board being disbanded at the same time that an odd metallic taste was found in the water supply. And the same with the drops in water pressure. Although not proof of anything 100% I would say it looks pretty bad. I think further investigation is warranted.,58,Male,Independent,3,0.016209275,1,3,3,3,3,3,3,2,4,3,3,4,2,2,4,2,2,2,4,5,3,4,4,3,3,4,5,4,4,3,4,3,3,5,3,3,4,3,2,2,3,3,1,3,60,84.21,1.24,82.8,1,15,20,78.33,70,50,10,3.33,3.33,0,0,0,0,6.67,13.33,11.67,1.67,11.67,8.33,1.67,5,1.67,16.67,11.67,0,0,0,0,0,28.33,0,21.67,6.67,0,1.67,3.33,0,8.33,0,5,0,5,3.33,0,3.33,0,0,0,0,1.67,1.67,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,5,0,0,3.33,1.67,0,1.67,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,1.67,5,8.33,0,0,5,1.67,0,0,1.67,3.33,5,0,0,0,0,0,0,8.33,6.67,0,0,0,0,1.67,0
126,private_control,"I think it's bs that they want to be involved in a contract with a tech firm because I don't think that will turn out well for either party, mainly the water supply involved. theres already a massive issues regaerdinggtech and its involvement within natural resources and all of those end up accelerating climate change even further and quicker. the info regarding the large portion of stock being sold as well is a big big red flag too and just oozes shady business practice with ill intent.",28,Male,Independent,3,0.01678121,1,6,6,1,6,6,6,1,1,6,2,6,6,1,6,6,6,5,4,5,6,6,6,1,3,6,3,6,3,1,6,1,1,6,1,6,4,4,4,3,4,4,4,4,87,47.93,13.19,67.94,56.07,29,20.69,88.51,73.56,54.02,10.34,4.6,3.45,0,0,0,1.15,5.75,14.94,8.05,0,12.64,9.2,9.2,8.05,1.15,14.94,12.64,6.9,2.3,1.15,1.15,0,20.69,1.15,9.2,3.45,3.45,1.15,0,0,1.15,0,5.75,3.45,1.15,0,0,0,0,0,0,1.15,3.45,2.3,0,1.15,0,0,0,1.15,0,0,0,0,1.15,0,0,1.15,8.05,1.15,0,5.75,2.3,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,6.9,10.34,0,2.3,6.9,1.15,0,0,4.6,2.3,4.6,2.3,1.15,1.15,0,0,0,6.9,3.45,1.15,0,0,2.3,0,0
127,private_savvy,The water would need to be tested to ensure that it was safe to drink and be able for humans to live off of. It would have to be able to not be influenced by giving out contracts to people to make a profit instead of ensuring that the water was safe to drink. It would be able to stay away from outside influences that would put profit over people's  safety.,41,Male,Independent,1,-0.016749442,1,6,6,6,6,1,1,1,1,5,1,6,1,1,1,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,71,92.9,40.06,1.22,83.63,23.67,9.86,97.18,77.46,60.56,8.45,0,0,0,0,0,0,8.45,8.45,4.23,0,28.17,16.9,1.41,1.41,1.41,29.58,5.63,0,7.04,0,4.23,2.82,18.31,0,14.08,0,4.23,7.04,0,0,2.82,0,4.23,4.23,0,0,0,0,0,0,0,0,7.04,2.82,0,0,0,0,0,4.23,0,0,0,0,0,0,0,0,5.63,0,0,5.63,2.82,0,4.23,0,0,0,0,0,0,2.82,0,4.23,0,0,0,0,0,2.82,4.23,0,12.68,12.68,2.82,1.41,8.45,0,0,0,0,4.23,0,2.82,0,0,0,0,0,5.63,4.23,0,0,0,1.41,0,0
128,private_savvy,"The timing seems suspicious. The water issues started after the new system was installed, company executives sold their stock, and the independent testing board was disbanded last week. None of this proves wrongdoing, but I would like to see the independent water test results before deciding either way.",29,Male,Republican,2,-0.035879686,1,3,1,1,1,4,4,4,4,4,4,4,5,5,4,4,5,4,4,6,1,6,4,2,3,6,6,6,4,2,6,4,4,3,4,3,3,3,2,2,3,3,3,3,48,73.36,3.47,99,52.41,16,25,83.33,62.5,39.58,8.33,4.17,2.08,0,0,0,2.08,4.17,18.75,10.42,0,8.33,6.25,0,10.42,2.08,18.75,10.42,4.17,2.08,0,0,2.08,43.75,2.08,22.92,8.33,2.08,4.17,2.08,2.08,8.33,0,10.42,6.25,4.17,6.25,4.17,2.08,0,0,0,0,6.25,2.08,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,10.42,0,0,8.33,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,4.17,0,0,2.08,2.08,0,0,14.58,8.33,4.17,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0
129,private_savvy,"Selling off is a red flag. Testing board being disbanded is an absolutely gigantic red flag, this bears investigations and the press being involved. There seems like far more going on than pressure and mild bad taste. The water needs to be tested. Said all I need to I don't know why I need to keep typing",53,Female,Independent,2,0.02879244,1,4,5,3,5,5,3,4,3,4,3,5,2,2,4,2,5,2,4,4,2,4,5,4,2,4,4,4,4,4,5,6,6,1,1,1,1,2,2,3,3,3,2,3,57,67.62,5.8,14.46,46.76,11.4,14.04,84.21,82.46,49.12,7.02,5.26,5.26,0,0,0,0,1.75,12.28,7.02,0,12.28,10.53,5.26,5.26,1.75,31.58,12.28,5.26,0,0,0,0,26.32,1.75,15.79,5.26,1.75,5.26,1.75,1.75,1.75,0,5.26,3.51,1.75,1.75,0,1.75,0,0,0,0,3.51,3.51,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,8.77,0,0,7.02,1.75,0,1.75,0,0,0,0,0,0,1.75,0,5.26,0,0,0,0,0,0,0,0,10.53,10.53,0,1.75,3.51,3.51,0,0,0,3.51,8.77,1.75,1.75,0,1.75,0,0,10.53,7.02,1.75,0,0,1.75,0,0
130,private_control,I will be extremely disturbed to find out that the city invested in the company.That looks like they're going out of business.And will jeopardize lives with this metallic taste.In the water. With no input from the public. Not a fair deal. The council should call and emergency meet with the Dynamics company,53,Female,Independent,2,0.015457511,1,5,4,4,6,2,5,2,2,4,2,5,3,3,6,5,4,2,4,2,3,4,6,3,2,3,3,2,4,3,2,2,1,6,2,5,2,2,2,4,2,3,3,3,55,95.23,14.16,37.49,76.62,13.75,20,89.09,72.73,58.18,9.09,3.64,1.82,0,0,0,1.82,5.45,20,12.73,0,20,9.09,1.82,3.64,3.64,18.18,3.64,0,0,0,0,0,14.55,1.82,7.27,1.82,0,1.82,0,1.82,1.82,0,3.64,3.64,0,0,0,0,0,0,0,0,12.73,3.64,0,0,0,0,1.82,1.82,0,0,0,0,0,0,0,0,10.91,0,0,10.91,3.64,0,3.64,0,0,0,0,0,0,1.82,0,1.82,0,0,0,0,0,0,0,0,14.55,18.18,0,1.82,10.91,1.82,0,0,0,0,5.45,5.45,0,0,0,0,0,12.73,10.91,0,0,0,1.82,0,0
131,public_savvy,"Interesting how the water quality testing board was disbanded right after the suspicious information comes out. Very convenient timing for sure. It's hard to draw any conclusions at this time, but we should consider doing independent tests while the companies are trying to dodge any bullets. We have the power here, lets come together and test our own water to determine if it is safe to drink.",22,Male,Democrat,3,-0.0069127083,1,4,2,2,2,4,5,4,4,3,4,3,5,5,5,3,2,2,5,2,5,2,3,6,5,2,3,1,2,6,2,5,4,5,6,6,3,3,1,2,2,2,1,2,67,50.43,80.84,90.58,42.34,16.75,20.9,88.06,68.66,50.75,10.45,5.97,0,5.97,0,0,0,4.48,11.94,5.97,0,11.94,11.94,4.48,7.46,0,20.9,8.96,0,11.94,7.46,1.49,2.99,32.84,0,19.4,8.96,1.49,2.99,4.48,0,4.48,0,4.48,2.99,1.49,1.49,0,1.49,0,0,0,0,5.97,0,0,0,0,0,0,5.97,0,0,0,0,0,0,0,0,5.97,0,0,5.97,0,0,1.49,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,1.49,1.49,11.94,7.46,0,2.99,5.97,0,0,1.49,5.97,1.49,7.46,0,0,0,0,0,0,10.45,5.97,2.99,0,0,1.49,0,0
132,public_control,My worry is that the smart water system isn't functioning properly which is what has caused the pressure and taste issues. What is the city going to do now that the quality board was disbanded? Something is fishy. We need some oversight on this issue. What is in the water making it taste this way? Should we be boiling our water at this point?,52,Female,Democrat,2,-0.0016312152,1,2,2,2,2,6,6,6,2,6,2,6,4,4,4,4,3,4,4,3,3,5,3,4,3,4,2,6,4,2,4,2,4,6,3,3,3,3,2,3,3,3,3,4,64,13.27,58.66,3.08,20.23,10.67,12.5,76.56,70.31,59.38,23.44,6.25,1.56,4.69,0,0,0,17.19,20.31,7.81,0,6.25,17.19,1.56,1.56,1.56,25,1.56,1.56,6.25,4.69,0,1.56,25,0,12.5,0,3.13,3.13,1.56,0,3.13,0,3.13,1.56,1.56,1.56,0,1.56,1.56,0,0,0,6.25,0,0,0,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,3.13,0,1.56,0,0,0,0,0,0,0,0,6.25,9.38,1.56,0,4.69,0,0,0,1.56,3.13,14.06,3.13,0,0,0,0,0,10.94,4.69,0,4.69,0,1.56,0,0
133,public_savvy,"People need to get properly educated on the situation in Riverbend and the real reasons behind the drops in pressure and terrible taste.  I have done a great deal of research on this and gone down the rabbit hole so to speak. There is a certain group of executives who suddenly sold off huge portions of company stock, you ever wonder why that is?  Also what happened to the water quality testing board?  Take a closer look at what is going on here before you express anymore uninformed commentary!!",59,Female,Independent,2,-0.0069216043,1,4,2,2,1,5,6,4,4,4,4,4,4,5,4,4,6,4,5,5,2,6,5,3,1,4,6,5,6,2,2,4,6,4,4,4,2,4,2,3,4,3,3,3,89,84.14,77.75,33.23,20.23,17.8,22.47,85.39,75.28,53.93,8.99,4.49,1.12,0,2.25,0,0,4.49,11.24,8.99,0,17.98,5.62,8.99,6.74,0,17.98,6.74,2.25,1.12,0,0,1.12,19.1,1.12,7.87,1.12,3.37,1.12,1.12,2.25,0,0,2.25,1.12,1.12,1.12,0,1.12,0,0,0,0,8.99,2.25,0,0,0,0,1.12,5.62,0,0,0,0,0,0,0,0,6.74,0,0,5.62,1.12,0,1.12,0,0,0,0,0,0,1.12,0,1.12,0,2.25,0,0,0,0,0,2.25,10.11,12.36,1.12,2.25,7.87,1.12,0,0,4.49,4.49,3.37,1.12,0,0,0,0,0,7.87,2.25,1.12,2.25,2.25,0,0,0
134,private_control,"The city and mayor are corrupt and are selling out the people for profits. They're lying about the water quality being bad and are fine with people possibly dying. The Mayor and his cabinent conspired to profit off of the city's people, risking their health and quality of life. We should organize a rally or protest to get some answers and bring the facts of the matter. In order to get a real answer.",32,Male,Democrat,3,0.020683974,1,5,4,4,4,5,4,4,5,4,4,5,5,4,4,5,4,4,5,4,3,5,4,3,2,3,5,2,5,3,3,1,3,6,1,1,6,4,3,3,4,4,4,4,74,92.78,94.28,3.49,7.88,14.8,16.22,89.19,66.22,52.7,5.41,5.41,0,1.35,0,1.35,2.7,0,16.22,12.16,0,16.22,8.11,2.7,9.46,0,16.22,5.41,1.35,2.7,1.35,0,1.35,16.22,0,10.81,4.05,0,1.35,2.7,1.35,1.35,0,4.05,1.35,2.7,1.35,0,1.35,0,0,0,0,21.62,6.76,0,0,1.35,1.35,4.05,12.16,0,0,0,1.35,4.05,4.05,0,0,5.41,0,0,4.05,4.05,0,2.7,1.35,0,0,0,0,0,0,1.35,0,0,2.7,0,0,0,2.7,1.35,0,12.16,5.41,0,1.35,4.05,0,0,0,0,0,5.41,0,0,0,0,0,0,10.81,6.76,1.35,0,0,2.7,0,0
135,private_control,"I was living near flint michigan when something very close to this happened. So my imediate thoughts went there.  And it is just so typical, we live in a profit-crazed system where greedy people feel no shame in stealing from us.  We can see this in our criminal in chief and his 34 felony convictions",67,Male,Independent,2,0.08591491,1,4,4,3,4,3,3,2,4,3,3,5,3,4,5,3,5,3,4,3,5,3,2,5,5,3,3,3,3,5,3,1,1,6,1,1,6,2,2,4,3,3,3,3,55,8.65,95.19,90.83,1,13.75,18.18,89.09,78.18,58.18,20,12.73,3.64,7.27,0,1.82,0,7.27,12.73,1.82,1.82,12.73,5.45,12.73,9.09,1.82,18.18,9.09,0,9.09,7.27,0,1.82,16.36,1.82,7.27,3.64,0,1.82,1.82,0,0,0,3.64,0,3.64,1.82,0,1.82,0,0,0,0,16.36,5.45,0,0,0,5.45,0,10.91,0,0,0,1.82,0,0,0,0,3.64,0,0,1.82,3.64,0,3.64,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,1.82,0,0,10.91,23.64,0,1.82,18.18,1.82,0,1.82,1.82,5.45,5.45,0,0,0,0,0,0,9.09,5.45,1.82,0,0,0,1.82,0
136,private_control,"This is absurd. The city is paying to make sure our water is clean and isnt harmful and they suddenly disband all the testing that is being used to keep us safe. How will we know if this is ok to drink and that we wont get sick. Im afraid for my and my families sake, I dont know whate weshoudl do about this.!!",35,Male,Independent,3,-0.01611206,1,2,3,3,1,3,4,4,4,3,4,4,4,4,3,4,2,2,3,4,2,6,6,2,5,4,5,3,3,1,5,1,1,2,2,1,1,3,4,3,4,4,3,3,64,1.1,49.35,43.27,20.23,16,9.38,92.19,84.38,62.5,21.88,14.06,6.25,6.25,0,0,1.56,7.81,17.19,3.13,0,7.81,18.75,4.69,7.81,4.69,29.69,9.38,1.56,7.81,7.81,0,0,26.56,1.56,9.38,4.69,3.13,0,1.56,0,3.13,0,9.38,4.69,4.69,3.13,0,3.13,1.56,0,0,0,12.5,1.56,0,0,0,1.56,0,9.38,1.56,0,0,0,0,0,0,0,3.13,0,0,1.56,1.56,0,3.13,1.56,1.56,0,0,0,0,1.56,0,0,0,1.56,0,0,0,0,3.13,0,10.94,4.69,3.13,0,1.56,0,0,0,1.56,1.56,12.5,6.25,1.56,0,1.56,0,0,10.94,6.25,1.56,0,3.13,0,0,0
137,private_control,"This is an very interesting news story and very scandalous in some sense. It's like a movie that I have seen where the water quality has been changed and negatively affected people who live in that community. If this was a real story, lawsuits would be happening. I feel that Aegis Dynamics company is very questionable and tried to get way with responsibility",51,Male,Democrat,2,0.005061358,1,3,4,2,4,3,3,2,3,3,4,4,2,2,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,2,4,3,4,4,3,3,4,2,2,3,2,2,2,3,63,15.12,31.19,34.16,6.51,15.75,20.63,92.06,71.43,57.14,14.29,4.76,3.17,0,0,0,0,9.52,15.87,6.35,0,7.94,14.29,7.94,6.35,1.59,26.98,1.59,1.59,4.76,1.59,1.59,1.59,25.4,0,12.7,3.17,4.76,1.59,1.59,1.59,1.59,0,4.76,1.59,3.17,0,0,0,0,0,0,0,12.7,6.35,0,0,0,1.59,4.76,4.76,0,0,0,0,0,0,0,0,4.76,1.59,0,3.17,0,0,1.59,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,1.59,11.11,12.7,0,0,7.94,1.59,0,3.17,1.59,9.52,7.94,0,0,0,0,0,0,7.94,4.76,1.59,0,0,1.59,0,0
138,private_savvy,It appears that the city of Riverbend has been duped by Aegis Dynamics. Their  installatioin of the automated smart-filtration sensors in city water had caused a metallic taste and a drop in pressure. Supporting this position is the fact that Aegis Dynamics execs have recently sold their company stock. Furthmore Riverbend's testing board was disbanded last week.,72,Female,Independent,2,6.710142e-4,1,3,3,3,4,3,2,2,3,2,5,4,2,2,3,2,5,2,4,2,4,4,4,5,4,2,2,2,5,3,3,3,4,6,4,4,6,4,3,4,3,3,3,3,57,80.4,60.92,33.61,NA,14.25,31.58,66.67,50.88,40.35,10.53,3.51,0,0,0,0,3.51,7.02,17.54,8.77,0,8.77,10.53,0,1.75,0,17.54,0,1.75,1.75,0,0,1.75,19.3,0,3.51,0,1.75,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0,0,0,0,0,0,3.51,0,0,0,0,1.75,0,0,1.75,7.02,0,0,5.26,1.75,0,1.75,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,3.51,14.04,0,1.75,8.77,1.75,0,0,5.26,8.77,5.26,0,0,0,0,0,0,10.53,7.02,0,0,0,1.75,1.75,0
139,private_control,"I definitely do not trust that the water supply is not contaminated. Of course they would assure people it's fine since they don't want panic or a lawsuit, but the selling of shares, disbandment of the quality testing board, and metalic taste of the water are huge red flags that something is going on with the water supply. Everything is about money at the end of the day even at the expense of peoples health and water supply",25,Female,Democrat,3,0.0156222135,1,2,3,2,2,4,5,5,1,5,2,4,5,2,5,2,2,5,4,4,5,4,3,5,4,2,3,2,5,2,2,3,4,6,1,1,6,4,4,3,4,4,4,4,78,74.95,15.29,4.86,20.23,26,15.38,87.18,69.23,56.41,10.26,3.85,1.28,0,0,0,2.56,6.41,14.1,11.54,0,15.38,10.26,3.85,6.41,3.85,16.67,3.85,2.56,2.56,1.28,0,1.28,26.92,1.28,15.38,0,1.28,2.56,2.56,5.13,5.13,0,2.56,1.28,1.28,1.28,0,1.28,1.28,0,0,0,8.97,3.85,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,8.97,0,0,5.13,3.85,0,2.56,1.28,0,0,0,0,0,1.28,0,0,1.28,0,0,0,0,0,0,0,6.41,3.85,0,1.28,0,1.28,0,0,3.85,0,7.69,1.28,0,0,0,0,0,8.97,2.56,3.85,0,0,2.56,0,0
140,public_control,"I think having read all of these details its a mix of the new tech company they're using, the water board and probably some other factors we are unaware of. We need to address this problem with the city and the powers that be. Something here isn't right and we are paying for worse water system than we started with",55,Male,Independent,2,0.007841855,1,4,4,4,3,4,4,4,3,4,4,4,4,4,5,4,4,4,3,4,3,3,4,3,4,3,5,3,3,4,3,5,5,4,5,5,5,3,3,4,3,3,3,3,60,44.66,77.41,28.56,20.23,20,15,88.33,75,61.67,18.33,10,1.67,6.67,0,0,1.67,8.33,20,8.33,0,13.33,10,3.33,6.67,1.67,18.33,6.67,3.33,8.33,6.67,0,1.67,28.33,1.67,18.33,3.33,1.67,1.67,3.33,0,5,0,3.33,1.67,1.67,0,0,0,0,0,0,0,11.67,0,0,0,0,0,0,8.33,0,0,0,0,1.67,0,0,1.67,3.33,0,0,1.67,1.67,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,5,5,1.67,0,3.33,0,0,0,3.33,1.67,6.67,0,0,0,0,0,0,8.33,3.33,1.67,0,0,3.33,0,0
141,public_savvy,The mayors office of Riverside has an obligation to be up front and honest with its citizens. If they are willing to take liberty of only telling us half the story here in this situation then what else are they hiding or not telling us? But more where is that extra money now going from the quality testing board being disbanded?,42,Female,Independent,2,0.03570193,1,5,5,5,6,4,3,3,5,3,4,3,4,3,6,4,3,4,6,6,4,4,3,2,3,5,6,4,5,3,5,4,4,5,4,5,4,3,2,3,3,3,2,4,61,35.92,59.57,71.87,44.83,20.33,18.03,90.16,77.05,62.3,13.11,6.56,0,3.28,0,0,3.28,6.56,13.11,6.56,0,13.11,9.84,8.2,8.2,1.64,18.03,11.48,4.92,3.28,3.28,0,0,18.03,0,9.84,0,0,0,3.28,0,8.2,0,1.64,1.64,0,0,0,0,0,0,0,0,16.39,6.56,0,0,0,1.64,4.92,9.84,0,0,0,0,3.28,3.28,0,0,4.92,0,0,3.28,1.64,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,1.64,0,6.56,11.48,0,1.64,8.2,1.64,0,0,3.28,0,8.2,1.64,0,0,0,0,0,4.92,1.64,0,3.28,0,0,0,0
142,public_control,The city authorities are hiding something from us. We need to be told the truth about this matter. The reduced water pressure is resulting from the sale of the water project to a private firm. I hate it when we are being taken for granted because it makes things awkward for every individual. This issue should be sorted asap because we deserve the best.,42,Male,Republican,2,0.031378984,1,5,5,5,5,5,3,5,2,5,2,6,4,4,4,6,5,1,2,5,2,5,5,5,2,6,5,1,6,2,6,5,5,6,2,6,6,4,3,4,4,4,3,4,64,62.1,91.85,1,1.56,12.8,20.31,87.5,75,59.38,17.19,7.81,1.56,6.25,0,0,0,9.38,15.63,10.94,0,14.06,10.94,3.13,6.25,0,18.75,6.25,3.13,9.38,6.25,1.56,1.56,25,1.56,14.06,0,6.25,4.69,1.56,0,0,0,3.13,0,3.13,1.56,0,1.56,0,1.56,0,0,12.5,3.13,0,0,0,1.56,1.56,6.25,0,0,0,0,0,0,0,0,3.13,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,1.56,0,1.56,0,0,0,0,1.56,0,3.13,3.13,0,0,1.56,1.56,0,0,3.13,3.13,6.25,0,1.56,1.56,0,0,0,7.81,7.81,0,0,0,0,0,0
143,private_savvy,"As a resident and taxpayer, the intermittent and unexplained drops in water pressure are disruptive and annoying. And despite the assurance of the mayor's office, the water tasting off worries me. I do not trust that all is well with the situation. The recent news that executives at Aegis Dynamics have sold large portions of their company stocks also does not bode well. I do not believe that the water is perfectly safe and that all of the facts are being disclosed",63,Female,Independent,3,0.0015164018,1,5,5,4,5,4,4,4,4,4,4,4,4,4,5,4,3,5,5,4,2,5,5,4,4,4,6,4,5,4,4,1,3,5,1,1,3,2,3,2,3,2,3,3,82,52.14,2.86,19.67,58.42,16.4,23.17,82.93,68.29,59.76,9.76,4.88,3.66,0,0,0,1.22,4.88,19.51,10.98,0,10.98,10.98,4.88,8.54,3.66,14.63,3.66,4.88,3.66,1.22,1.22,1.22,23.17,2.44,12.2,2.44,0,0,0,2.44,4.88,0,7.32,4.88,2.44,2.44,0,2.44,1.22,1.22,0,0,8.54,6.1,0,0,1.22,0,2.44,1.22,0,0,0,0,0,0,0,0,7.32,0,1.22,4.88,2.44,0,1.22,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,1.22,0,2.44,2.44,0,0,1.22,0,0,0,1.22,1.22,7.32,0,0,0,0,0,0,8.54,4.88,2.44,0,0,1.22,0,0
